comment_id|created_at|text|user_id|is_verified|picture_url|user_name|likes_count|parent_id|root_id
17879521963914833|1605449195|Claro🙄ya se fue el PLD|2200481433|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/97152266_2719639498247556_3145290527516131328_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=Af9QR6P5r4YAX_S2xyS&_nc_tp=25&oh=d3b3d811fbd72e6b29a639faa67fe37f&oe=5FDBC836|ramiram26|0|2443002606245066466|2443002606245066466
17993522302307739|1605449114|Hijos de su maldita madre coño maricones .dejend e juagr con la mente del pueblo mal nacidos del diablo|7589370599|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/30830137_186336648678063_6796478844736897024_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=RWunMQZdllYAX9apmxQ&_nc_tp=25&oh=e2ce0cdd2cc7cab4e7fde708a72c81b1&oe=5FDBB18F|luislopez6668|0|2443002606245066466|2443002606245066466
18141294472114671|1605448895|Será la economía de ellos, porque la economía del pueblo de a pie la veo fea con los precios de los alimentos cada día más caros😏😏😏|414417642|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83904371_541011636513734_2122884282941702144_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=gUbX0F3Ee2sAX90lAuV&_nc_tp=25&oh=7689260cfe020e0b4d6dd98a42550ad4&oe=5FDABFE1|wnovas|1|2443002606245066466|2443002606245066466
17904032467579446|1605448869|Este señor cambia de chip muy fácilmente, solamente hay que colocarle tres millones mensuales en su cuenta.|6876195102|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/49933697_771629666510055_1921705931737923584_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=b4eeWNFwU6UAX_37IWw&_nc_tp=25&oh=218ae8b3525ab65bf5a82d8212e946df&oe=5FDCD795|fahg59|0|2443002606245066466|2443002606245066466
18088014388211149|1605503665|Eso quiere decir que ahora está descapitalizado tratando de mantener la tasa por la falta de entrada de divisas en dólares??|5890956919|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/20837631_1271256416317965_2080647900970352640_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=T0LY8XzEEbgAX-9sLqJ&_nc_tp=25&oh=2ca1628bdf9ff9f30a92507e70d06bbc&oe=5FDB569F|danicando|0|2443008866966718419|2443008866966718419
17871707570075774|1605452990|🇩🇴👍🏽|28088699927|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/103019704_575531933370989_912351078186418493_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=WX9QGDENA_8AX_19COJ&_nc_tp=25&oh=e2b95ec9bdbd009d75f8b862427c6488&oe=5FDB9DFB|canafirmsolutions_srl|0|2443008866966718419|2443008866966718419
18173158564030334|1605463131|❤️❤️|3575547352|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/119888968_363904518317779_7114441825392392996_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=6plQnJD3I4sAX_M89_P&_nc_tp=25&oh=76576d95c463dc1f60eb2fde4b532091&oe=5FDBB88D|elianeramos28|1|2443013595138731784|2443013595138731784
17897196784649088|1605517232|Claro  con ese toque keda sacándole dinero alos pobres|8222176858|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/58410940_447563856016594_8089954945106706432_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=S1iM9qyTNqwAX8uD8J3&_nc_tp=25&oh=04ac428521a0f352d7f43e5bd0841013&oe=5FDAF827|kinya_rd|0|2443015039580134628|2443015039580134628
17849129777407610|1605509192|Si buen ladronazo|6883016552|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/52869041_2169718823112448_7421913498503872512_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=WuORs2ndKD0AX8XrWU_&_nc_tp=25&oh=99372a5d9f9d1ced9988f2e3523bd7b9&oe=5FDAAD66|zuleicamachuca|0|2443015039580134628|2443015039580134628
17860524107211931|1605493341|Me encantan los sueños que tienen esta gente, parecen vivir en el país de Alicia. Estamos endeudados hasta la tambora y estos cirqueros solo dicen que la economía se va a restaurar.|33422082068|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/93435775_2662185124060401_7857456820502134784_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=QOluyA14d7YAX-tYgN5&_nc_tp=25&oh=76fefa48ca847f4ac0953750f0946414&oe=5FDA7978|equilibrio371|0|2443015039580134628|2443015039580134628
17883781330857943|1605491444|Haciéndose lo mismo desde el Bco Central no creo q consigamos resultados diferentes como los que verdaderamente desea el pueblo, el mismo nivel de crecimiento para todos !!!|3609207345|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/93782380_2570190389863555_6452052596793278464_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=Pk-55CDC_OoAX8bGr39&_nc_tp=25&oh=52a3d3bb8b4b8958628f189257150edc&oe=5FD9F1E3|jricocordero|0|2443015039580134628|2443015039580134628
17848268471394604|1605491243|Con sueldos de miseria e infrahumanos donde la gente comun se muere por no ganar para vivir dignamente; así no se sale de pobreza querido amigo Valdez Albizu, lo que si se puede es seguir  maquillando la economía como se ha venido haciendo ???|3609207345|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/93782380_2570190389863555_6452052596793278464_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=Pk-55CDC_OoAX8bGr39&_nc_tp=25&oh=52a3d3bb8b4b8958628f189257150edc&oe=5FD9F1E3|jricocordero|0|2443015039580134628|2443015039580134628
17870178464083509|1605486556|Bárbaro.... Tu genialidad es sorprendente!|6050992459|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/45868076_1289848901183499_4309134228445986816_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=5ul0-dpAY30AX8M6jpK&_nc_tp=25&oh=a9028b324c75f35a1f8b4004ee922138&oe=5FDBC651|mercedes.perez30_|0|2443015039580134628|2443015039580134628
17866574477106216|1605485769|UN PAIS DANDO 12 HORAS DE APAGONES, LA GENTE QUIERE TRABAJAR Y EL ESTADO NO LE OFRECE  GARANTIA DE NADA.|43817712705|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121253620_266094091352206_5253448516220835733_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=AcefI8MuGKYAX8rgpka&_nc_tp=25&oh=ed389cd979c98ff7c22db69cd9f2263c&oe=5FDB7898|margaret_thatcher_rd|0|2443015039580134628|2443015039580134628
17865696929121756|1605485257|👍sabe de eso 👏👏👏...muy bien|2124814285|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/28156564_577352239269708_5884988932285792256_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=bDILXbjLlLYAX_Pl5Wl&_nc_tp=25&oh=e99c4871f6557ce40ea5fb4ed4266acd&oe=5FDA4B30|angel_perez_104|0|2443015039580134628|2443015039580134628
17908558387559449|1605484872|Cobrando 2 mil por preso a si cualquiera y los ladrones del PLD muy campantes @luisabinader empiece a meter medidas|223436222|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/52351672_2328285503849218_262409960481095680_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=Epjpncr3Wj0AX-pJpvv&_nc_tp=25&oh=e54b48c057f7938fb4f60909f177c808&oe=5FDB56C5|adderlyrs|0|2443015039580134628|2443015039580134628
17882697058888315|1605483212|El mejor 💪👏👏👏|1523248927|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122740845_358784122035986_8075398744166474614_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=WmfpU1ltkj8AX-Qxhr9&_nc_tp=25&oh=08662ce7fff6a85cdc7cea3d92bd6956&oe=5FDD9F11|leonel_mota|0|2443015039580134628|2443015039580134628
17880906397869834|1605482313|Amén|3609361202|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122408213_1254538348247579_1316079098434888231_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=jiqkk_u1aG8AX8Fwsww&_nc_tp=25&oh=6e9ded7ebace66697f868e48a8a80c23&oe=5FDBEC67|leydania07|0|2443015039580134628|2443015039580134628
17876140819983768|1605481379|Entonces no hace falta mas impuestos@luisabinader.|281793455|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/11313594_1460057237632720_37268921_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=BMmmpNV5BxwAX-hoR2F&oh=21b93b2655716c8bf92ecb4e0aeaf9c1&oe=5FDA4121|fannytorres0131|0|2443015039580134628|2443015039580134628
17848297880400843|1605477761|🙌🏻👏🏼👏🏼decláralo|1224245506|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/82260518_2661493497470064_7380720126866169065_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=T8EnQG2Xk6gAX-XWnMH&_nc_tp=25&oh=741fb41f0dbdb2314bd65a7733ab42b2&oe=5FDD3120|rociovillar17|0|2443015039580134628|2443015039580134628
17846144912474200|1605477410|Más Préstamos😔😔|574746564|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/13722244_268125800229295_419753821_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=NClHQZ0GfLsAX_7qHWJ&_nc_tp=25&oh=bec376bba24a84178a08e3354f778de5&oe=5FDBB3C8|agmfigueroa|0|2443015039580134628|2443015039580134628
17882920345872440|1605476989|Claro y se lo creo. con lo caro que es todo aquí en RD y en vez de bajar todo sube y más los combustibles no digo yo que la economía del país sea la que suba más rápido|1533656768|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122414949_274657267120568_6246827810018935911_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=suO2849VT9wAX-dXvTm&_nc_tp=25&oh=429c92d4ea39c680a8ef3fdcf68245fc&oe=5FDCA45C|sandy.vasquez0693|0|2443015039580134628|2443015039580134628
17948471854387914|1605476009|Dios lo escuche|391513082|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/11850113_1483390205294839_1587673969_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=laMPgHUBRrUAX9ifa38&oh=c148e8c4e3d5491cee77ce6437c4c261&oe=5FDB8FC3|margenlg|0|2443015039580134628|2443015039580134628
17859993998252183|1605475778|Le pagan mas de dos millones para hablar mentiras .|1555685448|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/57487931_856877487979703_9010233039250259968_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=xUcse7xv5EcAX-DixBG&_nc_tp=25&oh=72bf2a4d0d0270af3a2a7f31c36fd543&oe=5FDA6C52|23anavictoria|0|2443015039580134628|2443015039580134628
17882532379882185|1605474509|🙌🏻🙌🏻🙌🏻 🇩🇴Dios con todos!!! Presidente @luisabinader representa para el país luz y grandes bonanzas!!! Lo digo y lo sostendré.|533195402|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/52136337_376875369818646_5813660391766491136_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=ZtO5bPPZvvIAX_8Pb_T&_nc_tp=25&oh=894e9b24c953dd7121789c6507cbc4fe&oe=5FDC6372|karencapellan3|0|2443015039580134628|2443015039580134628
